,date
8919,2001-03-26 17:52:00
8920,2001-03-26 23:11:00
8921,2001-03-27 07:53:00
8922,2001-03-27 08:46:00
8923,2001-03-27 08:46:00
8924,2001-03-27 08:46:00
8925,2001-03-27 09:15:00
8926,2001-03-27 10:01:00
8927,2001-03-27 10:48:00
8928,2001-03-27 11:30:00
8929,2001-03-27 12:14:00
8930,2001-03-27 12:16:00
8931,2001-03-27 12:30:00
8932,2001-03-27 12:50:00
8933,2001-03-27 13:58:00
8934,2001-03-27 14:26:00
8935,2001-03-27 15:10:00
8936,2001-03-27 15:45:00
8937,2001-03-27 15:56:00
8938,2001-03-27 16:23:00
8939,2001-03-27 16:50:00
8940,2001-03-27 17:07:00
8941,2001-03-27 17:28:00
8942,2001-03-27 18:14:00
8943,2001-03-28 09:28:00
8944,2001-03-28 10:17:00
8945,2001-03-28 10:37:00
8946,2001-03-28 11:06:00
8947,2001-03-28 11:23:00
8948,2001-03-28 12:00:00
8949,2001-03-28 14:29:00
8950,2001-03-28 14:41:00
8951,2001-03-28 15:33:00
8952,2001-03-28 15:42:00
8953,2001-03-28 16:24:00
8954,2001-03-28 16:24:00
8955,2001-03-28 16:26:00
8956,2001-03-28 16:39:00
8957,2001-03-28 16:58:00
8958,2001-03-28 17:25:00
8959,2001-03-28 17:26:00
8960,2001-03-28 17:32:00
8961,2001-03-28 18:16:00
8962,2001-03-28 21:04:00
8963,2001-03-28 21:14:00
8964,2001-03-28 21:20:00
8965,2001-03-28 21:52:00
8966,2001-03-29 07:13:00
8967,2001-03-29 07:53:00
8968,2001-03-29 08:14:00
8969,2001-03-29 08:16:00
8970,2001-03-29 08:16:00
8971,2001-03-29 08:58:00
8972,2001-03-29 09:06:00
8973,2001-03-29 10:15:00
8974,2001-03-29 10:25:00
8975,2001-03-29 10:31:00
8976,2001-03-29 10:39:00
8977,2001-03-29 11:10:00
8978,2001-03-29 11:16:00
8979,2001-03-29 11:31:00
8980,2001-03-29 11:38:00
8981,2001-03-29 13:26:00
8982,2001-03-29 14:35:00
8983,2001-03-29 14:40:00
8984,2001-03-29 15:02:00
8985,2001-03-29 15:12:00
8986,2001-03-29 15:36:00
8987,2001-03-29 15:46:00
8988,2001-03-29 15:47:00
8989,2001-03-29 16:14:00
8990,2001-03-29 17:51:00
8991,2001-03-29 17:57:00
8992,2001-03-29 18:36:00
8993,2001-03-29 18:57:00
8994,2001-03-30 08:45:00
8995,2001-03-30 09:41:00
8996,2001-03-30 09:47:00
8997,2001-03-30 10:03:00
8998,2001-03-30 10:20:00
8999,2001-03-30 10:21:00
9000,2001-03-30 10:34:00
9001,2001-03-30 10:34:00
9002,2001-03-30 10:56:00
9003,2001-03-30 11:23:00
9004,2001-03-30 11:25:00
9005,2001-03-30 11:36:00
9006,2001-03-30 12:05:00
9007,2001-03-30 12:19:00
9008,2001-03-30 12:22:00
9009,2001-03-30 12:23:00
9010,2001-03-30 13:20:00
9011,2001-03-30 13:20:00
9012,2001-03-30 14:14:00
9013,2001-03-30 14:20:00
9014,2001-03-30 15:15:00
9015,2001-03-30 16:08:00
9016,2001-03-30 16:17:00
9017,2001-03-30 18:40:00
9018,2001-03-30 18:42:00
9019,2001-03-30 18:43:00
9020,2001-03-30 18:47:00
9021,2001-03-31 10:09:00
9022,2001-03-31 10:19:00
9023,2001-03-31 10:26:00
9024,2001-04-02 07:36:00
9025,2001-04-02 07:38:00
9026,2001-04-02 08:13:00
9027,2001-04-02 08:16:00
9028,2001-04-02 09:10:00
9029,2001-04-02 09:46:00
9030,2001-04-02 10:26:00
9031,2001-04-02 10:31:00
9032,2001-04-02 10:44:00
9033,2001-04-02 10:50:00
9034,2001-04-02 11:14:00
9035,2001-04-02 11:28:00
9036,2001-04-02 11:38:00
9037,2001-04-02 11:44:00
9038,2001-04-02 11:52:00
9039,2001-04-02 11:55:00
9040,2001-04-02 12:13:00
9041,2001-04-02 14:21:00
9042,2001-04-02 14:40:00
9043,2001-04-02 15:24:00
9044,2001-04-02 15:44:00
9045,2001-04-02 15:56:00
9046,2001-04-02 16:59:00
9047,2001-04-02 17:08:00
9048,2001-04-02 17:28:00
9049,2001-04-02 17:43:00
9050,2001-04-02 17:47:00
9051,2001-04-02 18:26:00
9052,2001-04-02 18:56:00
9053,2001-04-03 08:00:00
9054,2001-04-03 08:01:00
9055,2001-04-03 08:01:00
9056,2001-04-03 08:28:00
9057,2001-04-03 08:34:00
9058,2001-04-03 08:57:00
9059,2001-04-03 09:05:00
9060,2001-04-03 09:19:00
9061,2001-04-03 09:49:00
9062,2001-04-03 09:52:00
9063,2001-04-03 10:22:00
9064,2001-04-03 10:28:00
9065,2001-04-03 10:31:00
9066,2001-04-03 10:43:00
9067,2001-04-03 11:08:00
9068,2001-04-03 11:38:00
9069,2001-04-03 11:56:00
9070,2001-04-03 12:58:00
9071,2001-04-03 13:20:00
9072,2001-04-03 13:31:00
9073,2001-04-03 13:54:00
9074,2001-04-03 14:03:00
9075,2001-04-03 14:16:00
9076,2001-04-03 15:07:00
9077,2001-04-03 15:42:00
9078,2001-04-03 17:03:00
9079,2001-04-03 17:20:00
9080,2001-04-03 17:24:00
9081,2001-04-03 17:26:00
9082,2001-04-03 17:34:00
9083,2001-04-03 18:02:00
9084,2001-04-04 07:00:00
9085,2001-04-04 07:05:00
9086,2001-04-04 07:10:00
9087,2001-04-04 07:12:00
9088,2001-04-04 07:19:00
9089,2001-04-04 08:13:00
9090,2001-04-04 08:17:00
9091,2001-04-04 08:23:00
9092,2001-04-04 08:31:00
9093,2001-04-04 08:31:00
9094,2001-04-04 09:28:00
9095,2001-04-04 09:32:00
9096,2001-04-04 10:15:00
9097,2001-04-04 11:06:00
9098,2001-04-04 11:53:00
9099,2001-04-04 12:11:00
9100,2001-04-04 12:16:00
9101,2001-04-04 12:27:00
9102,2001-04-04 12:43:00
9103,2001-04-04 12:58:00
9104,2001-04-04 14:07:00
9105,2001-04-04 14:37:00
9106,2001-04-04 14:45:00
9107,2001-04-04 14:52:00
9108,2001-04-04 14:55:00
9109,2001-04-04 15:00:00
9110,2001-04-04 15:42:00
9111,2001-04-04 16:06:00
9112,2001-04-04 16:34:00
9113,2001-04-04 17:21:00
9114,2001-04-04 17:54:00
9115,2001-04-04 20:28:00
9116,2001-04-04 20:34:00
9117,2001-04-04 22:53:00
9118,2001-04-04 23:00:00
9119,2001-04-04 23:03:00
9120,2001-04-05 07:21:00
9121,2001-04-05 07:30:00
9122,2001-04-05 08:37:00
9123,2001-04-05 09:00:00
9124,2001-04-05 09:51:00
9125,2001-04-05 10:02:00
9126,2001-04-05 10:06:00
9127,2001-04-05 11:01:00
9128,2001-04-05 12:26:00
9129,2001-04-05 12:36:00
9130,2001-04-05 13:01:00
9131,2001-04-05 13:17:00
9132,2001-04-05 14:01:00
9133,2001-04-05 14:45:00
9134,2001-04-05 16:55:00
9135,2001-04-05 16:58:00
9136,2001-04-05 17:49:00
9137,2001-04-05 17:49:00
9138,2001-04-05 18:12:00
9139,2001-04-05 18:27:00
9140,2001-04-05 22:15:00
9141,2001-04-06 08:40:00
9142,2001-04-06 09:40:00
9143,2001-04-06 10:30:00
9144,2001-04-06 11:17:00
9145,2001-04-06 11:29:00
9146,2001-04-06 11:47:00
9147,2001-04-06 11:59:00
9148,2001-04-06 12:01:00
9149,2001-04-06 12:57:00
9150,2001-04-06 13:04:00
9151,2001-04-06 13:32:00
9152,2001-04-06 13:50:00
9153,2001-04-06 14:02:00
9154,2001-04-06 14:06:00
9155,2001-04-06 14:07:00
9156,2001-04-06 14:11:00
9157,2001-04-06 14:17:00
9158,2001-04-06 15:33:00
9159,2001-04-06 15:46:00
9160,2001-04-06 15:58:00
9161,2001-04-06 17:26:00
9162,2001-04-06 17:44:00
9163,2001-04-06 17:47:00
9164,2001-04-06 18:05:00
9165,2001-04-07 21:58:00
9166,2001-04-08 17:28:00
9167,2001-04-09 07:53:00
9168,2001-04-09 08:22:00
9169,2001-04-09 08:51:00
9170,2001-04-09 09:25:00
9171,2001-04-09 10:16:00
9172,2001-04-09 10:18:00
9173,2001-04-09 10:21:00
9174,2001-04-09 10:31:00
9175,2001-04-09 10:39:00
9176,2001-04-09 11:21:00
9177,2001-04-09 11:24:00
9178,2001-04-09 11:41:00
9179,2001-04-09 12:36:00
9180,2001-04-09 12:41:00
9181,2001-04-09 13:13:00
9182,2001-04-09 13:17:00
9183,2001-04-09 13:19:00
9184,2001-04-09 13:48:00
9185,2001-04-09 14:14:00
9186,2001-04-09 14:42:00
9187,2001-04-09 14:43:00
9188,2001-04-09 14:56:00
9189,2001-04-09 15:07:00
9190,2001-04-09 15:12:00
9191,2001-04-09 15:27:00
9192,2001-04-09 15:28:00
9193,2001-04-09 15:31:00
9194,2001-04-09 15:40:00
9195,2001-04-09 16:09:00
9196,2001-04-09 16:11:00
9197,2001-04-09 16:46:00
9198,2001-04-09 16:49:00
9199,2001-04-09 16:53:00
9200,2001-04-09 17:05:00
9201,2001-04-09 17:10:00
9202,2001-04-09 17:36:00
9203,2001-04-09 17:39:00
9204,2001-04-09 18:03:00
9205,2001-04-09 18:12:00
9206,2001-04-09 18:40:00
9207,2001-04-10 07:25:00
9208,2001-04-10 07:27:00
9209,2001-04-10 07:30:00
9210,2001-04-10 07:36:00
9211,2001-04-10 07:58:00
9212,2001-04-10 07:59:00
9213,2001-04-10 08:19:00
9214,2001-04-10 09:01:00
9215,2001-04-10 09:12:00
9216,2001-04-10 09:13:00
9217,2001-04-10 09:15:00
9218,2001-04-10 09:23:00
9219,2001-04-10 09:29:00
9220,2001-04-10 09:35:00
9221,2001-04-10 10:02:00
9222,2001-04-10 10:07:00
9223,2001-04-10 10:44:00
9224,2001-04-10 10:54:00
9225,2001-04-10 11:10:00
9226,2001-04-10 11:53:00
9227,2001-04-10 13:04:00
9228,2001-04-10 13:10:00
9229,2001-04-10 13:15:00
9230,2001-04-10 13:34:00
9231,2001-04-10 13:46:00
9232,2001-04-10 13:56:00
9233,2001-04-10 14:07:00
9234,2001-04-10 14:08:00
9235,2001-04-10 14:22:00
9236,2001-04-10 15:04:00
9237,2001-04-10 15:49:00
9238,2001-04-10 15:50:00
9239,2001-04-10 16:19:00
9240,2001-04-10 16:22:00
9241,2001-04-10 17:20:00
9242,2001-04-10 17:24:00
9243,2001-04-10 17:28:00
9244,2001-04-10 17:40:00
9245,2001-04-10 17:50:00
9246,2001-04-10 17:51:00
9247,2001-04-10 18:08:00
9248,2001-04-10 18:17:00
9249,2001-04-10 18:21:00
9250,2001-04-10 18:23:00
9251,2001-04-10 19:04:00
9252,2001-04-10 21:05:00
9253,2001-04-11 06:08:00
9254,2001-04-11 06:33:00
9255,2001-04-11 06:54:00
9256,2001-04-11 08:00:00
9257,2001-04-11 08:16:00
9258,2001-04-11 08:23:00
9259,2001-04-11 08:55:00
9260,2001-04-11 10:20:00
9261,2001-04-11 10:43:00
9262,2001-04-11 11:17:00
9263,2001-04-11 11:29:00
9264,2001-04-11 11:42:00
9265,2001-04-11 12:19:00
9266,2001-04-11 12:36:00
9267,2001-04-11 12:40:00
9268,2001-04-11 13:35:00
9269,2001-04-11 13:35:00
9270,2001-04-11 13:39:00
9271,2001-04-11 13:40:00
9272,2001-04-11 14:02:00
9273,2001-04-11 14:02:00
9274,2001-04-11 14:20:00
9275,2001-04-11 14:38:00
9276,2001-04-11 14:48:00
9277,2001-04-11 14:55:00
9278,2001-04-11 15:00:00
9279,2001-04-11 15:19:00
9280,2001-04-11 17:22:00
9281,2001-04-11 17:43:00
9282,2001-04-11 18:09:00
9283,2001-04-11 18:15:00
9284,2001-04-11 18:43:00
9285,2001-04-11 19:20:00
9286,2001-04-11 22:17:00
9287,2001-04-12 07:06:00
9288,2001-04-12 07:07:00
9289,2001-04-12 09:38:00
9290,2001-04-12 09:51:00
9291,2001-04-12 09:52:00
9292,2001-04-12 10:06:00
9293,2001-04-12 10:17:00
9294,2001-04-12 10:18:00
9295,2001-04-12 10:28:00
9296,2001-04-12 10:33:00
9297,2001-04-12 10:34:00
9298,2001-04-12 11:57:00
9299,2001-04-12 11:57:00
9300,2001-04-12 13:04:00
9301,2001-04-12 13:04:00
9302,2001-04-12 13:07:00
9303,2001-04-12 13:13:00
9304,2001-04-12 15:03:00
9305,2001-04-12 15:08:00
9306,2001-04-12 15:26:00
9307,2001-04-12 15:31:00
9308,2001-04-12 17:27:00
9309,2001-04-12 17:43:00
9310,2001-04-12 17:45:00
9311,2001-04-12 17:55:00
9312,2001-04-13 10:01:00
9313,2001-04-13 10:03:00
9314,2001-04-13 11:58:00
9315,2001-04-13 11:59:00
9316,2001-04-13 12:05:00
9317,2001-04-13 14:20:00
9318,2001-04-13 14:27:00
9319,2001-04-13 14:46:00
9320,2001-04-15 20:00:00
9321,2001-04-15 20:22:00
9322,2001-04-16 08:25:00
9323,2001-04-16 09:39:00
9324,2001-04-16 09:52:00
9325,2001-04-16 10:01:00
9326,2001-04-16 10:05:00
9327,2001-04-16 10:13:00
9328,2001-04-16 10:21:00
9329,2001-04-16 10:39:00
9330,2001-04-16 11:12:00
9331,2001-04-16 11:13:00
9332,2001-04-16 12:03:00
9333,2001-04-16 12:25:00
9334,2001-04-16 13:15:00
9335,2001-04-16 13:39:00
9336,2001-04-16 13:44:00
9337,2001-04-16 13:53:00
9338,2001-04-16 14:05:00
9339,2001-04-16 14:07:00
9340,2001-04-16 14:35:00
9341,2001-04-16 14:55:00
9342,2001-04-16 15:03:00
9343,2001-04-16 15:09:00
9344,2001-04-16 15:11:00
9345,2001-04-16 15:13:00
9346,2001-04-16 15:30:00
9347,2001-04-16 16:15:00
9348,2001-04-16 16:17:00
9349,2001-04-16 16:23:00
9350,2001-04-16 16:24:00
9351,2001-04-16 16:27:00
9352,2001-04-16 16:31:00
9353,2001-04-16 16:35:00
9354,2001-04-16 16:38:00
9355,2001-04-16 16:41:00
9356,2001-04-16 16:59:00
9357,2001-04-16 17:05:00
9358,2001-04-16 17:12:00
9359,2001-04-16 17:23:00
9360,2001-04-16 17:30:00
9361,2001-04-16 17:32:00
9362,2001-04-16 18:15:00
9363,2001-04-16 18:18:00
9364,2001-04-16 18:25:00
9365,2001-04-16 18:49:00
9366,2001-04-17 07:24:00
9367,2001-04-17 08:31:00
9368,2001-04-17 08:34:00
9369,2001-04-17 09:13:00
9370,2001-04-17 09:16:00
9371,2001-04-17 09:53:00
9372,2001-04-17 10:49:00
9373,2001-04-17 11:06:00
9374,2001-04-17 11:39:00
9375,2001-04-17 12:47:00
9376,2001-04-17 13:06:00
9377,2001-04-17 13:25:00
9378,2001-04-17 13:41:00
9379,2001-04-17 13:50:00
9380,2001-04-17 13:50:00
9381,2001-04-17 13:58:00
9382,2001-04-17 13:58:00
9383,2001-04-17 13:58:00
9384,2001-04-17 14:36:00
9385,2001-04-17 15:33:00
9386,2001-04-17 15:54:00
9387,2001-04-17 16:08:00
9388,2001-04-17 16:12:00
9389,2001-04-17 16:18:00
9390,2001-04-17 17:11:00
9391,2001-04-17 17:13:00
9392,2001-04-17 17:18:00
9393,2001-04-17 19:22:00
9394,2001-04-18 08:11:00
9395,2001-04-18 08:20:00
9396,2001-04-18 09:21:00
9397,2001-04-18 10:09:00
9398,2001-04-18 10:15:00
9399,2001-04-18 11:21:00
9400,2001-04-18 12:12:00
9401,2001-04-18 14:01:00
9402,2001-04-18 14:39:00
9403,2001-04-18 14:50:00
9404,2001-04-18 14:51:00
9405,2001-04-18 14:51:00
9406,2001-04-18 15:34:00
9407,2001-04-18 16:38:00
9408,2001-04-18 17:00:00
9409,2001-04-18 21:05:00
9410,2001-04-18 21:54:00
9411,2001-04-19 07:04:00
9412,2001-04-19 08:24:00
9413,2001-04-19 08:43:00
9414,2001-04-19 09:02:00
9415,2001-04-19 09:36:00
9416,2001-04-19 10:18:00
9417,2001-04-19 10:35:00
9418,2001-04-19 11:28:00
9419,2001-04-19 12:27:00
9420,2001-04-19 12:28:00
9421,2001-04-19 12:29:00
9422,2001-04-19 12:31:00
9423,2001-04-19 12:40:00
9424,2001-04-19 12:40:00
9425,2001-04-19 12:55:00
9426,2001-04-19 12:56:00
9427,2001-04-19 13:26:00
9428,2001-04-19 15:09:00
9429,2001-04-19 15:13:00
9430,2001-04-19 15:45:00
9431,2001-04-19 16:14:00
9432,2001-04-19 16:25:00
9433,2001-04-19 16:25:00
9434,2001-04-19 16:37:00
9435,2001-04-19 17:15:00
9436,2001-04-19 17:18:00
9437,2001-04-19 17:34:00
9438,2001-04-20 08:39:00
9439,2001-04-20 08:46:00
9440,2001-04-20 10:14:00
9441,2001-04-20 10:16:00
9442,2001-04-20 10:46:00
9443,2001-04-20 10:59:00
9444,2001-04-20 12:19:00
9445,2001-04-20 12:34:00
9446,2001-04-20 12:36:00
9447,2001-04-20 13:52:00
9448,2001-04-20 14:39:00
9449,2001-04-20 14:40:00
9450,2001-04-20 15:00:00
9451,2001-04-20 15:07:00
9452,2001-04-20 15:08:00
9453,2001-04-20 15:09:00
9454,2001-04-20 15:20:00
9455,2001-04-20 15:28:00
9456,2001-04-20 15:34:00
9457,2001-04-20 16:00:00
9458,2001-04-20 16:15:00
9459,2001-04-20 16:32:00
9460,2001-04-20 16:40:00
9461,2001-04-20 17:44:00
9462,2001-04-21 14:18:00
9463,2001-04-22 12:20:00
9464,2001-04-23 08:18:00
9465,2001-04-23 09:01:00
9466,2001-04-23 09:07:00
9467,2001-04-23 09:28:00
9468,2001-04-23 09:38:00
9469,2001-04-23 10:18:00
9470,2001-04-23 10:40:00
9471,2001-04-23 10:43:00
9472,2001-04-23 10:44:00
9473,2001-04-23 10:45:00
9474,2001-04-23 10:49:00
9475,2001-04-23 10:56:00
9476,2001-04-23 11:07:00
9477,2001-04-23 11:09:00
9478,2001-04-23 11:51:00
9479,2001-04-23 11:52:00
9480,2001-04-23 11:54:00
9481,2001-04-23 12:05:00
9482,2001-04-23 12:28:00
9483,2001-04-23 12:29:00
9484,2001-04-23 12:38:00
9485,2001-04-23 12:39:00
9486,2001-04-23 12:41:00
9487,2001-04-23 12:53:00
9488,2001-04-23 13:51:00
9489,2001-04-23 14:06:00
9490,2001-04-23 14:17:00
9491,2001-04-23 15:24:00
9492,2001-04-23 15:40:00
9493,2001-04-23 15:58:00
9494,2001-04-23 16:37:00
9495,2001-04-23 16:47:00
9496,2001-04-23 16:58:00
9497,2001-04-23 17:28:00
9498,2001-04-23 17:56:00
9499,2001-04-23 18:08:00
9500,2001-04-23 18:34:00
9501,2001-04-24 07:34:00
9502,2001-04-24 08:26:00
9503,2001-04-24 08:29:00
9504,2001-04-24 09:27:00
9505,2001-04-24 09:47:00
9506,2001-04-24 10:00:00
9507,2001-04-24 11:12:00
9508,2001-04-24 11:27:00
9509,2001-04-24 11:41:00
9510,2001-04-24 11:51:00
9511,2001-04-24 13:01:00
9512,2001-04-24 14:22:00
9513,2001-04-24 14:26:00
9514,2001-04-24 14:26:00
9515,2001-04-24 14:29:00
9516,2001-04-24 15:02:00
9517,2001-04-24 15:04:00
9518,2001-04-24 15:31:00
9519,2001-04-24 15:31:00
9520,2001-04-24 15:33:00
9521,2001-04-24 16:49:00
9522,2001-04-24 17:05:00
9523,2001-04-24 17:11:00
9524,2001-04-24 17:15:00
9525,2001-04-24 17:17:00
9526,2001-04-24 17:24:00
9527,2001-04-24 17:26:00
9528,2001-04-24 17:27:00
9529,2001-04-24 17:31:00
9530,2001-04-24 17:31:00
9531,2001-04-24 18:21:00
9532,2001-04-24 18:57:00
9533,2001-04-25 07:45:00
9534,2001-04-25 07:54:00
9535,2001-04-25 07:58:00
9536,2001-04-25 08:18:00
9537,2001-04-25 08:49:00
9538,2001-04-25 08:55:00
9539,2001-04-25 09:48:00
9540,2001-04-25 09:55:00
9541,2001-04-25 09:55:00
9542,2001-04-25 11:04:00
9543,2001-04-25 11:15:00
9544,2001-04-25 12:24:00
9545,2001-04-25 12:29:00
9546,2001-04-25 12:31:00
9547,2001-04-25 12:34:00
9548,2001-04-25 12:36:00
9549,2001-04-25 13:12:00
9550,2001-04-25 13:22:00
9551,2001-04-25 13:23:00
9552,2001-04-25 13:43:00
9553,2001-04-25 13:52:00
9554,2001-04-25 15:02:00
9555,2001-04-25 15:57:00
9556,2001-04-25 16:48:00
9557,2001-04-25 16:56:00
9558,2001-04-25 17:59:00
9559,2001-04-25 18:15:00
9560,2001-04-25 18:22:00
9561,2001-04-25 18:22:00
9562,2001-04-25 18:39:00
9563,2001-04-26 00:02:00
9564,2001-04-26 09:05:00
9565,2001-04-26 09:25:00
9566,2001-04-26 09:33:00
9567,2001-04-26 10:45:00
9568,2001-04-26 10:59:00
9569,2001-04-26 11:32:00
9570,2001-04-26 12:07:00
9571,2001-04-26 13:09:00
9572,2001-04-26 13:51:00
9573,2001-04-26 14:11:00
9574,2001-04-26 15:09:00
9575,2001-04-26 15:35:00
9576,2001-04-26 15:55:00
9577,2001-04-26 16:18:00
9578,2001-04-26 16:49:00
9579,2001-04-26 16:53:00
9580,2001-04-26 17:02:00
9581,2001-04-26 17:22:00
9582,2001-04-26 17:24:00
9583,2001-04-26 17:25:00
9584,2001-04-26 17:32:00
9585,2001-04-26 17:42:00
9586,2001-04-26 17:45:00
9587,2001-04-26 20:07:00
9588,2001-04-26 20:11:00
9589,2001-04-26 20:30:00
9590,2001-04-26 21:52:00
9591,2001-04-26 22:00:00
9592,2001-04-27 07:49:00
9593,2001-04-27 09:10:00
9594,2001-04-27 09:48:00
9595,2001-04-27 09:51:00
9596,2001-04-27 09:57:00
9597,2001-04-27 10:49:00
9598,2001-04-27 10:51:00
9599,2001-04-27 11:12:00
9600,2001-04-27 11:15:00
9601,2001-04-27 11:31:00
9602,2001-04-27 11:32:00
9603,2001-04-27 11:50:00
9604,2001-04-27 12:49:00
9605,2001-04-27 13:07:00
9606,2001-04-27 13:20:00
9607,2001-04-27 14:07:00
9608,2001-04-27 14:44:00
9609,2001-04-27 14:53:00
9610,2001-04-27 15:05:00
9611,2001-04-27 15:23:00
9612,2001-04-27 16:05:00
9613,2001-04-27 16:34:00
9614,2001-04-27 16:38:00
9615,2001-04-27 16:47:00
9616,2001-04-27 16:52:00
9617,2001-04-27 17:04:00
9618,2001-04-27 17:41:00
9619,2001-04-27 17:45:00
9620,2001-04-27 17:51:00
9621,2001-04-27 18:17:00
9622,2001-04-28 11:28:00
9623,2001-04-28 12:58:00
9624,2001-04-29 11:10:00
9625,2001-04-29 12:51:00
9626,2001-04-29 19:45:00
9627,2001-04-30 06:18:00
9628,2001-04-30 07:28:00
9629,2001-04-30 07:42:00
9630,2001-04-30 07:44:00
9631,2001-04-30 09:31:00
9632,2001-04-30 09:41:00
9633,2001-04-30 10:30:00
9634,2001-04-30 10:48:00
9635,2001-04-30 12:22:00
9636,2001-04-30 12:28:00
9637,2001-04-30 13:59:00
9638,2001-04-30 14:05:00
9639,2001-04-30 14:13:00
9640,2001-04-30 14:26:00
9641,2001-04-30 14:28:00
9642,2001-04-30 15:24:00
9643,2001-04-30 16:23:00
9644,2001-04-30 16:35:00
9645,2001-04-30 16:45:00
9646,2001-04-30 17:00:00
9647,2001-04-30 17:20:00
9648,2001-04-30 17:20:00
9649,2001-04-30 17:24:00
9650,2001-04-30 18:33:00
9651,2001-04-30 19:13:00
9652,2001-04-30 20:29:00
9653,2001-05-01 06:12:00
9654,2001-05-01 06:27:00
9655,2001-05-01 06:28:00
9656,2001-05-01 06:30:00
9657,2001-05-01 07:10:00
9658,2001-05-01 07:38:00
9659,2001-05-01 07:45:00
9660,2001-05-01 07:48:00
9661,2001-05-01 08:04:00
9662,2001-05-01 08:11:00
9663,2001-05-01 09:35:00
9664,2001-05-01 09:36:00
9665,2001-05-01 10:02:00
9666,2001-05-01 10:26:00
9667,2001-05-01 11:02:00
9668,2001-05-01 12:30:00
9669,2001-05-01 14:08:00
9670,2001-05-01 14:14:00
9671,2001-05-01 14:14:00
9672,2001-05-01 15:27:00
9673,2001-05-01 16:35:00
9674,2001-05-01 16:42:00
9675,2001-05-01 16:43:00
9676,2001-05-01 16:53:00
9677,2001-05-01 16:55:00
9678,2001-05-01 16:55:00
9679,2001-05-01 17:13:00
9680,2001-05-01 17:16:00
9681,2001-05-01 17:17:00
9682,2001-05-01 17:18:00
9683,2001-05-01 17:25:00
9684,2001-05-01 17:46:00
9685,2001-05-01 17:50:00
9686,2001-05-01 18:32:00
9687,2001-05-01 19:56:00
9688,2001-05-01 22:09:00
9689,2001-05-02 05:27:00
9690,2001-05-02 07:20:00
9691,2001-05-02 07:21:00
9692,2001-05-02 07:24:00
9693,2001-05-02 08:16:00
9694,2001-05-02 09:13:00
9695,2001-05-02 09:24:00
9696,2001-05-02 09:42:00
9697,2001-05-02 10:19:00
9698,2001-05-02 10:53:00
9699,2001-05-02 11:14:00
9700,2001-05-02 12:59:00
9701,2001-05-02 13:44:00
9702,2001-05-02 14:13:00
9703,2001-05-02 14:35:00
9704,2001-05-02 15:00:00
9705,2001-05-02 15:09:00
9706,2001-05-02 15:13:00
9707,2001-05-02 15:20:00
9708,2001-05-02 15:52:00
9709,2001-05-02 16:07:00
9710,2001-05-02 17:31:00
9711,2001-05-02 18:19:00
9712,2001-05-02 23:41:00
9713,2001-05-03 09:03:00
9714,2001-05-03 09:32:00
9715,2001-05-03 10:55:00
9716,2001-05-03 13:03:00
9717,2001-05-03 15:06:00
9718,2001-05-03 18:11:00
9719,2001-05-03 18:16:00
9720,2001-05-04 08:43:00
9721,2001-05-04 08:51:00
9722,2001-05-04 09:38:00
9723,2001-05-04 09:46:00
9724,2001-05-04 09:47:00
9725,2001-05-04 10:05:00
9726,2001-05-04 12:18:00
9727,2001-05-04 12:49:00
9728,2001-05-04 12:57:00
9729,2001-05-04 14:10:00
9730,2001-05-04 14:34:00
9731,2001-05-04 14:46:00
9732,2001-05-04 15:02:00
9733,2001-05-04 15:05:00
9734,2001-05-04 15:08:00
9735,2001-05-04 15:35:00
9736,2001-05-04 15:53:00
9737,2001-05-04 16:14:00
9738,2001-05-04 16:27:00
9739,2001-05-04 16:28:00
9740,2001-05-04 16:30:00
9741,2001-05-04 16:36:00
9742,2001-05-04 16:37:00
9743,2001-05-04 16:52:00
9744,2001-05-04 17:11:00
9745,2001-05-04 21:47:00
9746,2001-05-06 10:40:00
9747,2001-05-06 10:45:00
9748,2001-05-06 10:46:00
9749,2001-05-06 10:55:00
9750,2001-05-06 12:53:00
9751,2001-05-06 15:26:00
9752,2001-05-06 15:30:00
9753,2001-05-07 08:12:00
9754,2001-05-07 09:03:00
9755,2001-05-07 09:05:00
9756,2001-05-07 09:22:00
9757,2001-05-07 09:28:00
9758,2001-05-07 10:48:00
9759,2001-05-07 10:54:00
9760,2001-05-07 10:55:00
9761,2001-05-07 10:56:00
9762,2001-05-07 10:56:00
9763,2001-05-07 11:02:00
9764,2001-05-07 11:18:00
9765,2001-05-07 11:20:00
9766,2001-05-07 11:22:00
9767,2001-05-07 11:50:00
9768,2001-05-07 12:12:00
9769,2001-05-07 13:23:00
9770,2001-05-07 13:40:00
9771,2001-05-07 14:28:00
9772,2001-05-07 14:34:00
9773,2001-05-07 14:52:00
9774,2001-05-07 15:23:00
9775,2001-05-07 16:02:00
9776,2001-05-07 16:48:00
9777,2001-05-07 18:45:00
9778,2001-05-08 08:20:00
9779,2001-05-08 09:07:00
9780,2001-05-08 09:08:00
9781,2001-05-08 09:38:00
9782,2001-05-08 10:06:00
9783,2001-05-08 10:36:00
9784,2001-05-08 10:40:00
9785,2001-05-08 11:07:00
9786,2001-05-08 11:12:00
9787,2001-05-08 11:40:00
9788,2001-05-08 12:16:00
9789,2001-05-08 12:44:00
9790,2001-05-08 13:23:00
9791,2001-05-08 13:35:00
9792,2001-05-08 14:03:00
